"","ID","time","long","lat","x","y","temp"
"2485",267,2008-07-04 06:00:00,-2.1936067,14.9497917,586715.996545409,1652930.17513578,22
"2486",267,2008-07-04 07:00:00,-2.1956467,14.9455967,586498.291681709,1652465.35615822,22
"2487",267,2008-07-04 08:00:00,-2.1968967,14.94365,586364.640300214,1652249.53871299,22
"2488",267,2008-07-04 09:00:00,-2.2033983,14.9427517,585665.783818555,1652147.65762028,24
"2489",267,2008-07-04 10:00:00,-2.2055567,14.9438233,585433.234712292,1652265.35959039,25
"2490",267,2008-07-04 11:00:00,-2.2062467,14.944595,585358.724034065,1652350.45453806,31
"2491",267,2008-07-04 12:00:00,-2.2072083,14.9413217,585256.601552895,1651988.01532632,32
"2492",267,2008-07-04 13:00:00,-2.2066533,14.9398617,585316.865983394,1651826.73320188,32
"2493",267,2008-07-04 14:00:00,-2.2045833,14.9391267,585539.778184193,1651746.22831217,32
"2494",267,2008-07-04 15:00:00,-2.1989533,14.93753,586145.903982131,1651571.78685582,34
"2495",267,2008-07-04 16:00:00,-2.1965267,14.9368333,586407.158100261,1651495.66454367,32
"2496",267,2008-07-04 17:00:00,-2.1928317,14.9348167,586805.358818571,1651274.04135318,30
"2497",267,2008-07-04 18:00:00,-2.18995,14.931665,587116.5538932,1650926.54829468,29
"2498",267,2008-07-04 19:00:00,-2.1830083,14.9250167,587865.842185837,1650193.88773537,27
"2499",267,2008-07-04 20:00:00,-2.1724967,14.927185,588995.519898101,1650437.91067381,27
"2500",267,2008-07-04 21:00:00,-2.172005,14.9272083,589048.394390133,1650440.68479295,26
"2501",267,2008-07-04 22:00:00,-2.171975,14.9270183,589051.699239525,1650419.68017984,26
"2502",267,2008-07-04 23:00:00,-2.16378,14.922315,589935.057913912,1649902.72696802,26
"2503",267,2008-07-05 00:00:00,-2.1554267,14.9291,590830.658162347,1650656.63814143,26
"2504",267,2008-07-05 01:00:00,-2.15323,14.927655,591067.528504962,1650497.69893334,25
"2505",267,2008-07-05 02:00:00,-2.150235,14.9282033,591389.420463611,1650559.57738542,25
"2506",267,2008-07-05 03:00:00,-2.1503517,14.928575,591376.711881376,1650600.64478907,27
"2507",267,2008-07-05 04:00:00,-2.148875,14.931295,591534.384431003,1650902.12331076,26
"2508",267,2008-07-05 05:00:00,-2.1477467,14.9377367,591653.003771739,1651615.13346316,24
"2509",267,2008-07-05 06:00:00,-2.1461017,14.943705,591827.384893525,1652275.99354485,23
"2510",267,2008-07-05 07:00:00,-2.144415,14.9425467,592009.276104099,1652148.56646956,25
"2511",267,2008-07-05 08:00:00,-2.1446483,14.9414233,591984.663844851,1652024.20538565,29
"2512",267,2008-07-05 09:00:00,-2.1435833,14.9402917,592099.683977926,1651899.47502069,33
"2513",267,2008-07-05 10:00:00,-2.1430617,14.9373317,592157.043360903,1651572.27193021,36
"2514",267,2008-07-05 11:00:00,-2.139055,14.9360933,592588.491596255,1651436.95193643,38
"2515",267,2008-07-05 12:00:00,-2.138665,14.9348483,592630.969690845,1651299.39910139,38
"2516",267,2008-07-05 13:00:00,-2.13919,14.9347117,592574.564159732,1651284.07042146,34
"2517",267,2008-07-05 14:00:00,-2.137005,14.9324333,592810.540619914,1651032.95690514,32
"2518",267,2008-07-05 15:00:00,-2.13609,14.9322433,592909.03219316,1651012.32228124,37
"2519",267,2008-07-05 16:00:00,-2.1348,14.9358217,593046.233713635,1651408.68580599,36
"2520",267,2008-07-05 17:00:00,-2.136715,14.9387083,592839.035007053,1651727.18569888,29
"2521",267,2008-07-05 18:00:00,-2.1373517,14.9390467,592770.413467721,1651764.35185278,31
"2522",267,2008-07-05 19:00:00,-2.1367617,14.9384783,592834.111301834,1651701.72478553,30
"2523",267,2008-07-05 20:00:00,-2.1350933,14.9399867,593012.896397523,1651869.27384572,30
"2524",267,2008-07-05 21:00:00,-2.1309233,14.94277,593460.168008305,1652178.89819613,29
"2525",267,2008-07-05 22:00:00,-2.1290283,14.94395,593663.457569289,1652310.221986,29
"2526",267,2008-07-05 23:00:00,-2.1284617,14.9456833,593723.641114695,1652502.19005682,28
"2527",267,2008-07-06 00:00:00,-2.128545,14.9456883,593714.680411759,1652502.70798662,28
"2528",267,2008-07-06 01:00:00,-2.128965,14.9468767,593668.995876924,1652633.98578609,27
"2529",267,2008-07-06 02:00:00,-2.1307867,14.94878,593472.257631504,1652843.7519451,27
"2530",267,2008-07-06 03:00:00,-2.1306933,14.9491,593482.163676972,1652879.18807557,27
"2531",267,2008-07-06 04:00:00,-2.1307583,14.94909,593475.177668413,1652878.05456479,28
"2532",267,2008-07-06 05:00:00,-2.1328,14.951275,593254.662020723,1653118.8900019,27
"2533",267,2008-07-06 06:00:00,-2.1364583,14.9495833,592861.967019537,1652930.22957735,26
"2534",267,2008-07-06 07:00:00,-2.13848,14.9480667,592645.19756565,1652761.62667971,27
"2535",267,2008-07-06 08:00:00,-2.13917,14.9481267,592570.966500731,1652767.97585508,31
"2536",267,2008-07-06 09:00:00,-2.1387883,14.9474417,592612.309815464,1652692.36382401,33
"2537",267,2008-07-06 10:00:00,-2.13753,14.9454567,592748.48533576,1652473.31840262,32
"2538",267,2008-07-06 11:00:00,-2.1403117,14.9470417,592448.648126255,1652647.48324219,40
"2539",267,2008-07-06 12:00:00,-2.1431083,14.9454517,592148.56787042,1652470.44370886,37
"2540",267,2008-07-06 13:00:00,-2.1430267,14.9454917,592157.326487769,1652474.90214949,39
"2541",267,2008-07-06 14:00:00,-2.1424283,14.9496633,592219.899925043,1652936.59096159,33
"2542",267,2008-07-06 15:00:00,-2.1450417,14.9470383,591939.964608486,1652645.14379551,34
"2543",267,2008-07-06 16:00:00,-2.1481783,14.9479883,591602.238172378,1652748.93168047,36
"2544",267,2008-07-06 17:00:00,-2.1479283,14.9443117,591630.68408441,1652342.34920002,37
"2545",267,2008-07-06 18:00:00,-2.145355,14.9429883,591907.994430271,1652197.02481835,35
"2546",267,2008-07-06 19:00:00,-2.1423783,14.9437217,592227.814590784,1652279.38320979,34
"2547",267,2008-07-06 20:00:00,-2.137145,14.94632,592789.519355211,1652568.97300027,32
"2548",267,2008-07-06 21:00:00,-2.1345333,14.949725,593068.926791098,1652946.70957763,27
"2549",267,2008-07-06 22:00:00,-2.1338967,14.9538217,593135.621334939,1653400.13294064,28
"2550",267,2008-07-06 23:00:00,-2.13258,14.9555733,593276.463880091,1653594.43907061,29
"2551",267,2008-07-07 00:00:00,-2.1325283,14.955675,593281.979759893,1653605.71034793,29
"2552",267,2008-07-07 01:00:00,-2.1323883,14.9557367,593297.008734168,1653612.5941338,29
"2553",267,2008-07-07 02:00:00,-2.1321283,14.95946,593323.358925802,1654024.55662474,29
"2554",267,2008-07-07 03:00:00,-2.1327533,14.96066,593255.628694629,1654157.03202731,29
"2555",267,2008-07-07 04:00:00,-2.1300217,14.9583633,593550.375008026,1653904.13189869,28
"2556",267,2008-07-07 05:00:00,-2.129895,14.957895,593564.203270685,1653852.38422722,28
"2557",267,2008-07-07 06:00:00,-2.129735,14.9569967,593581.799132186,1653753.08608485,28
"2558",267,2008-07-07 07:00:00,-2.128445,14.9578933,593720.136016007,1653852.80794472,29
"2559",267,2008-07-07 08:00:00,-2.1288333,14.9593183,593677.759814731,1654010.27066884,32
"2560",267,2008-07-07 09:00:00,-2.1273683,14.9542517,593837.507070224,1653450.44653345,31
"2561",267,2008-07-07 10:00:00,-2.12664,14.952455,593916.611068809,1653252.01217463,34
"2562",267,2008-07-07 11:00:00,-2.1249733,14.9463667,594098.5049276,1652579.25929464,36
"2563",267,2008-07-07 12:00:00,-2.1219017,14.9432317,594430.211464278,1652233.78406122,36
"2564",267,2008-07-07 13:00:00,-2.1215917,14.9432817,594463.529107935,1652239.44661163,30
"2565",267,2008-07-07 14:00:00,-2.122285,14.9430417,594389.071803202,1652212.60428431,33
"2566",267,2008-07-07 15:00:00,-2.1216033,14.9415167,594463.053402621,1652044.20580551,35
"2567",267,2008-07-07 16:00:00,-2.1213867,14.9402467,594486.90368233,1651903.81657846,31
"2568",267,2008-07-07 17:00:00,-2.1234867,14.9402267,594261.061027738,1651900.71237668,31
"2569",267,2008-07-07 18:00:00,-2.1238217,14.9408583,594224.756893585,1651970.43482474,30
"2570",267,2008-07-07 19:00:00,-2.1229167,14.9425983,594321.328053669,1652163.28921943,25
"2571",267,2008-07-07 20:00:00,-2.1233383,14.9433533,594275.65667852,1652246.62474148,24
"2572",267,2008-07-07 21:00:00,-2.1235983,14.9430683,594247.818890021,1652214.98909806,24
"2573",267,2008-07-07 22:00:00,-2.1229883,14.9429583,594313.470497667,1652203.08029323,24
"2574",267,2008-07-07 23:00:00,-2.1232333,14.9437417,594286.779537456,1652289.63224329,24
"2575",267,2008-07-08 00:00:00,-2.124235,14.9446767,594178.642505086,1652392.63253539,23
"2576",267,2008-07-08 01:00:00,-2.1245767,14.9445867,594141.93325936,1652382.53233218,23
"2577",267,2008-07-08 02:00:00,-2.12461,14.9446417,594138.328002818,1652388.60205458,24
"2578",267,2008-07-08 03:00:00,-2.1241283,14.9441967,594190.326995226,1652339.58248795,24
"2579",267,2008-07-08 04:00:00,-2.12023,14.947385,594608.178058556,1652693.91377297,24
"2580",267,2008-07-08 05:00:00,-2.1178733,14.9452417,594862.570394749,1652457.83709386,24
"2581",267,2008-07-08 06:00:00,-2.11744,14.941175,594910.95693842,1652008.18277229,24
"2582",267,2008-07-08 07:00:00,-2.117975,14.93994,594853.961027887,1651871.34441404,25
"2583",267,2008-07-08 08:00:00,-2.1182717,14.9405233,594821.795367217,1651935.73968394,28
"2584",267,2008-07-08 09:00:00,-2.12101,14.942225,594526.551497362,1652122.80690406,32
"2585",267,2008-07-08 10:00:00,-2.1240167,14.9424983,594203.06987653,1652151.76099976,31
"2586",267,2008-07-08 11:00:00,-2.1250417,14.9443467,594092.028899075,1652355.78768487,37
"2587",267,2008-07-08 12:00:00,-2.1227667,14.9502283,594334.127051316,1653007.34714008,35
"2588",267,2008-07-08 13:00:00,-2.12023,14.9526967,594605.850446389,1653281.46924038,33
"2589",267,2008-07-08 14:00:00,-2.1196533,14.9555083,594666.636804753,1653592.72127691,37
"2590",267,2008-07-08 15:00:00,-2.11737,14.9623167,594909.189735571,1654346.81077999,33
"2591",267,2008-07-08 16:00:00,-2.11529,14.9669167,595130.838596765,1654856.53328409,34
"2592",267,2008-07-08 17:00:00,-2.1137717,14.9649217,595294.99081974,1654636.50676851,31
"2593",267,2008-07-08 18:00:00,-2.1099917,14.96324,595702.224022622,1654452.1114612,33
"2594",267,2008-07-08 19:00:00,-2.1059167,14.9661083,596139.159467208,1654771.15262829,30
"2595",267,2008-07-08 20:00:00,-2.1028217,14.9669617,596471.6011312,1654866.89594506,29
"2596",267,2008-07-08 21:00:00,-2.1023467,14.9672383,596522.556667125,1654897.69895952,29
"2597",267,2008-07-08 22:00:00,-2.0984267,14.964275,596945.427467373,1654571.6199346,28
"2598",267,2008-07-08 23:00:00,-2.0969733,14.9629467,597102.319634202,1654425.32421905,27
"2599",267,2008-07-09 00:00:00,-2.09428,14.9619433,597392.403816342,1654315.51245914,27
"2600",267,2008-07-09 01:00:00,-2.091595,14.9617483,597681.23223042,1654295.12255832,27
"2601",267,2008-07-09 02:00:00,-2.0898733,14.9663283,597864.302887402,1654802.50369562,27
"2602",267,2008-07-09 03:00:00,-2.0918167,14.9686633,597654.259787209,1655059.93615968,30
"2603",267,2008-07-09 04:00:00,-2.0919017,14.9702867,597644.38409068,1655239.47317527,27
"2604",267,2008-07-09 05:00:00,-2.0978467,14.9746367,597003.136853148,1655718.04433883,27
"2605",267,2008-07-09 06:00:00,-2.0985767,14.9754183,596924.287169036,1655804.18264257,27
"2606",267,2008-07-09 07:00:00,-2.0995867,14.9745217,596816.083292632,1655704.56291676,27
"2607",267,2008-07-09 08:00:00,-2.09696,14.9799267,597096.101590482,1656303.59219003,29
"2608",267,2008-07-09 09:00:00,-2.096055,14.9809367,597192.959815248,1656415.71128796,31
"2609",267,2008-07-09 10:00:00,-2.0927383,14.9831617,597548.592670408,1656663.28995238,35
"2610",267,2008-07-09 11:00:00,-2.0899967,14.9821417,597843.853851,1656551.66996498,40
"2611",267,2008-07-09 12:00:00,-2.0881467,14.9855433,598041.232697654,1656928.76072427,36
"2612",267,2008-07-09 13:00:00,-2.0932317,14.9847467,597494.821072955,1656838.3997336,40
"2613",267,2008-07-09 14:00:00,-2.0979717,14.9820433,596986.361467643,1656537.27947827,38
"2614",267,2008-07-09 15:00:00,-2.105485,14.9788117,596179.914349082,1656176.53817258,34
"2615",267,2008-07-09 16:00:00,-2.10429,14.98068,596307.576935995,1656383.72100077,37
"2616",267,2008-07-09 17:00:00,-2.10252,14.9818967,596497.357542339,1656519.07753819,38
"2617",267,2008-07-09 18:00:00,-2.0940717,14.97875,597407.210104664,1656174.69738754,31
"2618",267,2008-07-09 19:00:00,-2.0871167,14.9806383,598154.220222193,1656386.6427657,30
"2619",267,2008-07-09 20:00:00,-2.083175,14.973835,598581.180026624,1655635.83460472,30
"2620",267,2008-07-09 21:00:00,-2.0807717,14.9683033,598842.149318425,1655025.00686904,29
"2621",267,2008-07-09 22:00:00,-2.0766967,14.9709733,599279.126640232,1655322.17341281,29
"2622",267,2008-07-09 23:00:00,-2.068835,14.965185,600127.21645443,1654685.4243934,28
"2623",267,2008-07-10 00:00:00,-2.06592,14.9653967,600440.589008924,1654710.15973753,29
"2624",267,2008-07-10 01:00:00,-2.0648483,14.9662317,600555.447302601,1654803.01040895,28
"2625",267,2008-07-10 02:00:00,-2.0652767,14.9680917,600508.511569258,1655008.56380281,28
"2626",267,2008-07-10 03:00:00,-2.0566867,14.974475,601429.242278445,1655718.57729662,27
"2627",267,2008-07-10 04:00:00,-2.05676,14.9747417,601421.234609696,1655748.04538831,27
"2628",267,2008-07-10 05:00:00,-2.0568583,14.9747567,601410.657078551,1655749.65968045,27
"2629",267,2008-07-10 06:00:00,-2.054785,14.9768967,601632.595601052,1655987.3301871,26
"2630",267,2008-07-10 07:00:00,-2.0501067,14.977405,602135.420832904,1656045.70729981,28
"2631",267,2008-07-10 08:00:00,-2.04951,14.9770833,602199.737545102,1656010.39668102,30
"2632",267,2008-07-10 09:00:00,-2.046945,14.9766833,602475.74696555,1655967.33385118,32
"2633",267,2008-07-10 10:00:00,-2.04692,14.97618,602478.674614406,1655911.67159167,37
"2634",267,2008-07-10 11:00:00,-2.0521567,14.9744583,601916.374598008,1655718.80742583,39
"2635",267,2008-07-10 12:00:00,-2.05443,14.97462,601671.843493153,1655735.65047845,38
"2636",267,2008-07-10 13:00:00,-2.05474,14.973995,601638.803032667,1655666.37251232,37
"2637",267,2008-07-10 14:00:00,-2.0539467,14.9748117,601723.723671606,1655757.07751967,32
"2638",267,2008-07-10 15:00:00,-2.0515233,14.9757733,601983.863760974,1655864.56059656,39
"2639",267,2008-07-10 16:00:00,-2.0509267,14.9758317,602047.989950415,1655871.29520033,37
"2640",267,2008-07-10 17:00:00,-2.0494617,14.976615,602205.153446041,1655958.61677958,40
"2641",267,2008-07-10 18:00:00,-2.042775,14.97521,602924.859660635,1655806.29278829,36
"2642",267,2008-07-10 19:00:00,-2.03857,14.9746533,603377.302929458,1655746.66840609,33
"2643",267,2008-07-10 20:00:00,-2.0352783,14.974885,603731.159013821,1655773.83608948,32
"2644",267,2008-07-10 21:00:00,-2.0349,14.97487,603771.846086886,1655772.35386102,31
"2645",267,2008-07-10 22:00:00,-2.0241217,14.9749217,604930.848914934,1655783.14610304,30
"2646",267,2008-07-10 23:00:00,-2.01775,14.9736117,605616.663244233,1655641.26168429,30
"2647",267,2008-07-11 00:00:00,-2.01569,14.972925,605838.521420802,1655566.28235727,30
"2648",267,2008-07-11 01:00:00,-2.01341,14.9750117,606082.673817925,1655798.19956555,29
"2649",267,2008-07-11 02:00:00,-2.0103567,14.9781667,606409.449075061,1656148.66455733,29
"2650",267,2008-07-11 03:00:00,-2.00706,14.97669,606764.682844624,1655986.8992431,29
"2651",267,2008-07-11 04:00:00,-2.0092533,14.9803217,606527.034762349,1656387.57779043,28
"2652",267,2008-07-11 05:00:00,-2.0088733,14.9822383,606566.948514622,1656599.7722669,28
"2653",267,2008-07-11 06:00:00,-1.9959783,14.9884983,607950.416998634,1657298.48973508,28
"2654",267,2008-07-11 07:00:00,-1.98273,15.00028,609368.990174579,1658608.27591009,28
"2655",267,2008-07-11 08:00:00,-1.9803633,15.002665,609622.247394123,1658873.27482256,28
"2656",267,2008-07-11 09:00:00,-1.9806917,15.0028417,609586.84747878,1658892.65867288,33
"2657",267,2008-07-11 10:00:00,-1.980515,15.0023117,609606.116492921,1658834.11773002,35
"2658",267,2008-07-11 11:00:00,-1.9855283,15.0020433,609067.217157375,1658801.95050222,33
"2659",267,2008-07-11 12:00:00,-1.985165,15.0000633,609107.283840752,1658583.10282679,38
"2660",267,2008-07-11 13:00:00,-1.9857483,15.003705,609042.720081707,1658985.65863516,33
"2661",267,2008-07-11 14:00:00,-1.98571,15.0036767,609046.852457805,1658982.54697511,36
"2662",267,2008-07-11 15:00:00,-1.9858383,15.00195,609033.932898038,1658791.47693796,39
"2663",267,2008-07-11 16:00:00,-1.9833417,15.00374,609301.460741744,1658990.71767616,35
"2664",267,2008-07-11 17:00:00,-1.9777867,15.00545,609897.862950078,1659182.62902984,31
"2665",267,2008-07-11 18:00:00,-1.9760467,15.0081183,610083.581175901,1659478.66112778,27
"2666",267,2008-07-11 19:00:00,-1.976625,15.0065333,610022.21431033,1659303.04090028,24
"2667",267,2008-07-11 20:00:00,-1.96767,14.9960183,610990.474760131,1658144.34340806,22
"2668",267,2008-07-11 21:00:00,-1.96611,14.9916083,611160.490973335,1657657.29153986,23
"2669",267,2008-07-11 22:00:00,-1.9608117,14.990535,611730.75838041,1657541.22925474,23
"2670",267,2008-07-11 23:00:00,-1.9608683,14.990655,611724.610038148,1657554.47512554,24
"2671",267,2008-07-12 00:00:00,-1.9594417,14.9910233,611877.817470862,1657595.93675796,25
"2672",267,2008-07-12 01:00:00,-1.9558333,14.99143,612265.607484322,1657642.75214847,24
"2673",267,2008-07-12 02:00:00,-1.9559167,14.99121,612256.754434075,1657618.37338913,24
"2674",267,2008-07-12 03:00:00,-1.9559683,14.9912433,612251.188654176,1657622.03089156,24
"2675",267,2008-07-12 04:00:00,-1.955945,14.9912017,612253.715736128,1657617.44089481,25
"2676",267,2008-07-12 05:00:00,-1.953705,14.9913567,612494.496252873,1657635.72372113,24
"2677",267,2008-07-12 06:00:00,-1.9477067,14.9952867,613137.41265889,1658073.51862632,23
"2678",267,2008-07-12 07:00:00,-1.9462183,14.996045,613297.05461262,1658158.16345115,25
"2679",267,2008-07-12 08:00:00,-1.9458367,14.9958733,613338.176702069,1658139.365199,30
"2680",267,2008-07-12 09:00:00,-1.944075,14.9957233,613527.683377729,1658123.67473506,34
"2681",267,2008-07-12 10:00:00,-1.9399,14.999215,613974.753132625,1658512.07497684,32
"2682",267,2008-07-12 11:00:00,-1.9336167,15.0002417,614649.811539435,1658628.89479425,35
"2683",267,2008-07-12 12:00:00,-1.93215,15.0056833,614804.611830045,1659231.61150366,38
"2684",267,2008-07-12 13:00:00,-1.9270617,15.01401,615347.243091082,1660155.36968648,40
"2685",267,2008-07-12 14:00:00,-1.926595,15.0151817,615396.792075299,1660285.22839983,34
"2686",267,2008-07-12 15:00:00,-1.92797,15.014805,615249.159176217,1660242.84013489,38
"2687",267,2008-07-12 16:00:00,-1.9269017,15.0156683,615363.555596273,1660338.89677432,36
"2688",267,2008-07-12 17:00:00,-1.923045,15.0155183,615778.293873967,1660324.31946932,39
"2689",267,2008-07-12 18:00:00,-1.9213717,15.01719,615957.298775489,1660510.12262657,34
"2690",267,2008-07-12 19:00:00,-1.9194117,15.0186533,616167.238010642,1660673.02441966,32
"2691",267,2008-07-12 20:00:00,-1.9176267,15.0200267,616358.408137357,1660825.89124924,30
"2692",267,2008-07-12 21:00:00,-1.9137217,15.024895,616775.604426298,1661366.4916303,29
"2693",267,2008-07-12 22:00:00,-1.914845,15.0226333,616656.064850398,1661115.70461713,29
"2694",267,2008-07-12 23:00:00,-1.9161083,15.0216467,616520.778962872,1661005.89859195,28
"2695",267,2008-07-13 00:00:00,-1.9166867,15.0206233,616459.148046583,1660892.38330743,27
"2696",267,2008-07-13 01:00:00,-1.9198117,15.0208267,616123.057290673,1660913.23959014,27
"2697",267,2008-07-13 02:00:00,-1.9199583,15.0210833,616107.15708804,1660941.54811955,27
"2698",267,2008-07-13 03:00:00,-1.9214083,15.0215867,615950.990706582,1660996.47389064,27
"2699",267,2008-07-13 04:00:00,-1.92207,15.02221,615879.512919495,1661065.07735967,27
"2700",267,2008-07-13 05:00:00,-1.9223583,15.0223967,615848.416242046,1661085.57928775,27
"2701",267,2008-07-13 06:00:00,-1.9234967,15.0221083,615726.179025636,1661053.07956955,26
"2702",267,2008-07-13 07:00:00,-1.9243117,15.0233767,615637.873089281,1661192.96546759,27
"2703",267,2008-07-13 08:00:00,-1.9256667,15.024455,615491.614106242,1661311.54016301,32
"2704",267,2008-07-13 09:00:00,-1.9270683,15.0242217,615341.051020084,1661285.00008068,36
"2705",267,2008-07-13 10:00:00,-1.9290333,15.02288,615130.509643328,1661135.55449292,37
"2706",267,2008-07-13 11:00:00,-1.9329033,15.018145,614716.965425071,1660609.74989416,34
"2707",267,2008-07-13 12:00:00,-1.93275,15.01425,614735.527094399,1660178.95941021,32
"2708",267,2008-07-13 13:00:00,-1.929005,15.0142033,615138.202005487,1660175.74001748,38
"2709",267,2008-07-13 14:00:00,-1.928525,15.0148617,615189.457148162,1660248.82316527,32
"2710",267,2008-07-13 15:00:00,-1.927265,15.0154117,615324.632715531,1660310.3217731,38
"2711",267,2008-07-13 16:00:00,-1.9267917,15.0141967,615376.1724257,1660176.16357941,33
"2712",267,2008-07-13 17:00:00,-1.9250517,15.011375,615564.768862393,1659864.93144019,35
"2713",267,2008-07-13 18:00:00,-1.9247667,15.0102783,615596.001314306,1659743.76176091,31
"2714",267,2008-07-13 19:00:00,-1.9262933,15.0108783,615431.540915338,1659809.3373463,29
"2715",267,2008-07-13 20:00:00,-1.9272967,15.0112017,615323.4833815,1659844.58887395,31
"2716",267,2008-07-13 21:00:00,-1.92693,15.0096083,615363.765432152,1659668.51590206,30
"2717",267,2008-07-13 22:00:00,-1.9289983,15.0101083,615141.115940279,1659722.74887307,30
"2718",267,2008-07-13 23:00:00,-1.92845,15.01004,615200.105097599,1659715.47893738,29
"2719",267,2008-07-14 00:00:00,-1.9286183,15.0084983,615182.835658786,1659544.84629736,28
"2720",267,2008-07-14 01:00:00,-1.9286717,15.0083983,615177.147682296,1659533.75635449,29
"2721",267,2008-07-14 02:00:00,-1.9278683,15.0072467,615264.146339065,1659406.7832293,28
"2722",267,2008-07-14 03:00:00,-1.92534,15.0060883,615536.612320512,1659279.95821743,28
"2723",267,2008-07-14 04:00:00,-1.9247583,15.0046233,615599.944758341,1659118.20162716,28
"2724",267,2008-07-14 05:00:00,-1.9249183,15.0046933,615582.703670986,1659125.86154086,29
"2725",267,2008-07-14 06:00:00,-1.9264633,15.0062433,615415.750904718,1659296.51822413,28
"2726",267,2008-07-14 07:00:00,-1.92509,15.0086633,615562.108592021,1659564.93909713,29
"2727",267,2008-07-14 08:00:00,-1.9277133,15.0113283,615278.623369016,1659858.37635774,34
"2728",267,2008-07-14 09:00:00,-1.9259517,15.0178633,615464.516379736,1660582.20695622,29
"2729",267,2008-07-14 10:00:00,-1.9244233,15.017375,615629.105124378,1660528.98928874,38
"2730",267,2008-07-14 11:00:00,-1.9289167,15.0159883,615146.739305027,1660373.24525026,33
"2731",267,2008-07-14 12:00:00,-1.93071,15.0154083,614954.241444473,1660308.15167779,34
"2732",267,2008-07-14 13:00:00,-1.936755,15.012325,614305.947113487,1659963.93943825,36
"2733",267,2008-07-14 14:00:00,-1.93632,15.0172083,614350.118812973,1660504.36080593,35
"2734",267,2008-07-14 15:00:00,-1.936855,15.0171983,614292.60360417,1660502.97794086,37
"2735",267,2008-07-14 16:00:00,-1.9368067,15.0201483,614296.227210428,1660829.33549971,38
"2736",267,2008-07-14 17:00:00,-1.93755,15.0213783,614215.658436079,1660965.01537008,34
"2737",267,2008-07-14 18:00:00,-1.9376533,15.0217683,614204.345005168,1661008.10426497,30
"2738",267,2008-07-14 19:00:00,-1.937305,15.0189483,614243.291347852,1660696.33244154,25
"2739",267,2008-07-14 20:00:00,-1.9390333,15.0203583,614056.726171303,1660851.41578913,25
"2740",267,2008-07-14 21:00:00,-1.9402183,15.0227383,613928.060561795,1661114.08295691,25
"2741",267,2008-07-14 22:00:00,-1.94215,15.023705,613719.867603319,1661220.02545645,26
"2742",267,2008-07-14 23:00:00,-1.9433833,15.0227317,613587.788322374,1661111.72369333,27
"2743",267,2008-07-15 00:00:00,-1.9445183,15.0197383,613467.343346646,1660780.00774408,26
"2744",267,2008-07-15 01:00:00,-1.94399,15.01614,613526.043958319,1660382.23150977,26
"2745",267,2008-07-15 02:00:00,-1.9434583,15.0142183,613584.225549564,1660169.92426199,26
"2746",267,2008-07-15 03:00:00,-1.9432117,15.0143767,613610.65533332,1660187.5733111,27
"2747",267,2008-07-15 04:00:00,-1.9443183,15.011645,613493.12033032,1659884.82184718,26
"2748",267,2008-07-15 05:00:00,-1.943395,15.00747,613594.597276786,1659423.45350355,25
"2749",267,2008-07-15 06:00:00,-1.9312983,15.00712,614895.419741258,1659390.98321639,25
"2750",267,2008-07-15 07:00:00,-1.9252233,15.0068883,615548.730122064,1659368.51633772,26
"2751",267,2008-07-15 08:00:00,-1.923525,15.0095767,615729.885168633,1659666.79901829,29
"2752",267,2008-07-15 09:00:00,-1.9227717,15.0151433,615807.88015731,1660282.97948956,33
"2753",267,2008-07-15 10:00:00,-1.9245017,15.0196567,615619.448041949,1660781.35359233,36
"2754",267,2008-07-15 11:00:00,-1.9294683,15.0227283,615083.823035972,1661118.54664108,36
"2755",267,2008-07-15 12:00:00,-1.9283817,15.0146017,615205.003630365,1660220.13624813,37
"2756",267,2008-07-15 13:00:00,-1.927145,15.013885,615338.354016313,1660141.49855096,32
"2757",267,2008-07-15 14:00:00,-1.9273217,15.0138467,615319.376321133,1660137.16958994,34
"2758",267,2008-07-15 15:00:00,-1.9338417,15.006715,614622.168816595,1659344.86225009,38
"2759",267,2008-07-15 16:00:00,-1.9362717,15.0092033,614359.570989057,1659618.86322863,35
"2760",267,2008-07-15 17:00:00,-1.9378833,15.01287,614184.345674326,1660023.64507189,36
"2761",267,2008-07-15 18:00:00,-1.9433067,15.013775,613600.759337009,1660120.96386433,34
"2762",267,2008-07-15 19:00:00,-1.9436733,15.0145383,613560.940457804,1660205.21254152,32
"2763",267,2008-07-15 20:00:00,-1.9420067,15.0165267,613739.074462144,1660426.02799251,30
"2764",267,2008-07-15 21:00:00,-1.9439383,15.0146417,613532.394061072,1660216.51466723,28
"2765",267,2008-07-15 22:00:00,-1.943225,15.0082417,613612.467852634,1659508.90696479,27
"2766",267,2008-07-15 23:00:00,-1.9427117,15.0072217,613668.196738232,1659396.33731167,27
"2767",267,2008-07-16 00:00:00,-1.943675,15.0071167,613564.678368155,1659384.22738172,27
"2768",267,2008-07-16 01:00:00,-1.944925,15.0065733,613430.565243761,1659323.47470623,26
"2769",267,2008-07-16 02:00:00,-1.9450183,15.0055317,613421.083006873,1659208.2042017,27
"2770",267,2008-07-16 03:00:00,-1.944535,15.005275,613473.183164493,1659180.05564715,27
"2771",267,2008-07-16 04:00:00,-1.9447383,15.0049983,613451.470173283,1659149.34260317,27
"2772",267,2008-07-16 05:00:00,-1.9444317,15.00484,613484.519607755,1659131.98855902,26
"2773",267,2008-07-16 06:00:00,-1.94686,15.0043833,613223.666996886,1659080.22398989,26
